Time (s),HbO_avg,HbR_avg,Stim?
95.74000000000001,-1.2641893831728813e-05,1.2763071208872926e-05,1
95.76,-1.172368870887886e-05,1.3072427607759871e-05,1
95.78,-1.0737580963806016e-05,1.33571217814751e-05,1
95.8,-9.683545827351975e-06,1.3620744463306687e-05,1
95.82000000000001,-8.564894234378648e-06,1.3863081385791475e-05,1
95.84,-7.382700743134293e-06,1.4087980915865772e-05,1
95.86,-6.135769367182584e-06,1.429672874814372e-05,1
95.88,-4.827712468409278e-06,1.4488885745684383e-05,1
95.9,-3.4643658047283283e-06,1.46671836209877e-05,1
95.92,-2.0463421350304172e-06,1.4833381054894785e-05,1
95.94,-5.774522212011985e-07,1.4989135972556787e-05,1
95.96000000000001,9.385493078232252e-07,1.51378477377474e-05,1
95.98,2.497065323837102e-06,1.5278854884753474e-05,1
96.0,4.098903780805044e-06,1.5416185867972322e-05,1
96.02,5.736791152567975e-06,1.555118417117852e-05,1
96.04,7.40360129502346e-06,1.568335498189855e-05,1
96.06,9.099077003724186e-06,1.58161441365345e-05,1
96.08,1.0814866348008656e-05,1.5949883897929342e-05,1
96.10000000000001,1.254946443023747e-05,1.608677491824183e-05,1
96.12,1.4295312042647656e-05,1.6227733440300896e-05,1
96.14,1.6050450439466173e-05,1.6373503899408752e-05,1
96.16,1.7804538653481263e-05,1.6525976501797746e-05,1
96.18,1.955780770963742e-05,1.668630801972161e-05,1
96.2,2.1303421112557855e-05,1.685580782381039e-05,1
96.22,2.3035220593772435e-05,1.7033188115571715e-05,1
96.24000000000001,2.4751299859547278e-05,1.7223030266787748e-05,1
96.26,2.6450431930861353e-05,1.7425025153066858e-05,1
96.28,2.812341969113408e-05,1.7640899048953246e-05,1
96.3,2.9770737511549476e-05,1.787063211846086e-05,1
96.32000000000001,3.138937285906377e-05,1.8113182320571334e-05,1
96.34,3.297315645801092e-05,1.837209939718166e-05,1
96.36,3.452203410797848e-05,1.8649410256250918e-05,1
96.38,3.603168989400158e-05,1.894465122374398e-05,1
96.4,3.749656192101514e-05,1.9256316349468627e-05,1
96.42,3.8919901162882826e-05,1.958708747432437e-05,1
96.44,4.030054525251445e-05,1.993601524061406e-05,1
96.46000000000001,4.1636935719022345e-05,2.0304508211151877e-05,1
96.48,4.292489633861304e-05,2.069316652064066e-05,1
96.5,4.417155877268823e-05,2.110445753273113e-05,1
96.52,4.537116262797892e-05,2.153551556630377e-05,1
96.54,4.652102037135747e-05,2.1987773197472436e-05,1
96.56,4.76276517090413e-05,2.2461173994093202e-05,1
96.58,4.868774738280365e-05,2.2954593644967166e-05,1
96.60000000000001,4.97021473344829e-05,2.3468901785893693e-05,1
96.62,5.067348828201052e-05,2.4003936307471233e-05,1
96.64,5.159985830910835e-05,2.455775552700171e-05,1
96.66,5.248479729415078e-05,2.5131206794901394e-05,1
96.68,5.3329597870479175e-05,2.5724677000582174e-05,1
96.7,5.413603198261007e-05,2.6335623220918826e-05,1
96.72,5.4907874501691325e-05,2.6964945874083066e-05,1
96.74000000000001,5.56454749833783e-05,2.7610599537882557e-05,1
96.76,5.634865623258551e-05,2.827249951112982e-05,1
96.78,5.7018976499652543e-05,2.8948520754783423e-05,1
96.8,5.766116485908327e-05,2.9639700230408493e-05,1
96.82000000000001,5.8272356087046866e-05,3.0343071174199574e-05,1
96.84,5.8857203229901545e-05,3.105852723153619e-05,1
96.86,5.9416742704122183e-05,3.178287335590579e-05,1
96.88,5.9950893971010974e-05,3.2516086980219304e-05,1
96.9,6.0461591228726766e-05,3.3255474193669695e-05,1
96.92,6.094655706239183e-05,3.3999373785804376e-05,1
96.94,6.141029307936225e-05,3.474552016384431e-05,1
96.96000000000001,6.184881653583907e-05,3.549202938489829e-05,1
96.98,6.226666586087881e-05,3.623955608635852e-05,1
97.0,6.266014501118074e-05,3.698291419130757e-05,1
97.02,6.303175204921431e-05,3.7722629092376854e-05,1
97.04,6.338054198980871e-05,3.845484498209056e-05,1
97.06,6.370201917046031e-05,3.917758187169195e-05,1
97.08,6.400046504142332e-05,3.988888180169487e-05,1
97.10000000000001,6.427439607983748e-05,4.058594478993703e-05,1
97.12,6.451904598991933e-05,4.12657516385778e-05,1
97.14,6.473552763333516e-05,4.192853706216959e-05,1
97.16,6.49218103243438e-05,4.2569388837479e-05,1
97.18,6.507350807564652e-05,4.31854021812299e-05,1
97.2,6.519059709242576e-05,4.377747562574438e-05,1
97.22,6.527167150797204e-05,4.434091003750889e-05,1
97.24000000000001,6.531592918244052e-05,4.487617854289448e-05,1
97.26,6.531842709798361e-05,4.537961525304472e-05,1
97.28,6.527516444749012e-05,4.5849223116560615e-05,1
97.3,6.51906378352793e-05,4.62835984441618e-05,1
97.32000000000001,6.505783486023318e-05,4.6680579380048516e-05,1
97.34,6.487326489329953e-05,4.703963334529595e-05,1
97.36,6.463909607827727e-05,4.7359331618813754e-05,1
97.38,6.43496554817636e-05,4.763769056292404e-05,1
97.4,6.400373366205842e-05,4.787303528613468e-05,1
97.42,6.36019195419189e-05,4.806622927313994e-05,1
97.44,6.314013463355853e-05,4.8215786806414284e-05,1
97.46000000000001,6.261894077296779e-05,4.8324355268655566e-05,1
97.48,6.203326330163674e-05,4.838747522907329e-05,1
97.5,6.138636527122936e-05,4.840736247768739e-05,1
97.52,6.06742737617626e-05,4.838475911086002e-05,1
97.54,5.989768278871812e-05,4.8320156902114156e-05,1
97.56,5.90590864932126e-05,4.821472947755571e-05,1
97.58,5.815564682782663e-05,4.8069453408100334e-05,1
97.60000000000001,5.718529975249777e-05,4.788394454776218e-05,1
97.62,5.615330735025152e-05,4.7659573883514385e-05,1
97.64,5.505641726539945e-05,4.7399922182717136e-05,1
97.66,5.389599816358241e-05,4.7106767698359086e-05,1
97.68,5.267898193048134e-05,4.6782161349113676e-05,1
97.7,5.140535971781437e-05,4.642693776013051e-05,1
97.72,5.00770842940385e-05,4.604441733661647e-05,1
97.74000000000001,4.869294032874257e-05,4.563631723014587e-05,1
97.76,4.726040215583171e-05,4.520691580777617e-05,1
97.78,4.578067001864037e-05,4.475740187352974e-05,1
97.8,4.425745916774828e-05,4.429055166616999e-05,1
97.82000000000001,4.269543947991017e-05,4.38106454422365e-05,1
97.84,4.1098273198257404e-05,4.33202412109543e-05,1
97.86,3.947080933002806e-05,4.282167907324149e-05,1
97.88,3.7818260651359704e-05,4.2317493692811616e-05,1
97.9,3.614172212729586e-05,4.1811384923590435e-05,1
97.92,3.4449040472968965e-05,4.1306778333672145e-05,1
97.94,3.274588234921108e-05,4.0806060967997945e-05,1
97.96000000000001,3.103574718474785e-05,4.031181110485223e-05,1
97.98,2.9324972063012615e-05,3.982726392789364e-05,1
98.0,2.761856453622491e-05,3.935602600368753e-05,1
98.02,2.5921716980596162e-05,3.890022117560529e-05,1
98.04,2.424084508945179e-05,3.8464264078814104e-05,1
98.06,2.258139783920285e-05,3.804713273260763e-05,1
98.08,2.0946705458266313e-05,3.765055240796318e-05,1
98.10000000000001,1.934399525862357e-05,3.727959554203162e-05,1
98.12,1.7779083621257668e-05,3.693487887722871e-05,1
98.14,1.6254035154730923e-05,3.661754095920582e-05,1
98.16,1.4775402192458531e-05,3.632770680648752e-05,1
98.18,1.3347896717099781e-05,3.606950270935111e-05,1
98.2,1.1975491191195405e-05,3.584109439981294e-05,1
98.22,1.0663844303624687e-05,3.5643708759714585e-05,1
98.24000000000001,9.415247800860957e-06,3.5477815171628766e-05,1
98.26,8.232440961698429e-06,3.534388474149805e-05,1
98.28,7.120841582638709e-06,3.52415164803128e-05,1
98.3,6.085002062720986e-06,3.51701904365365e-05,1
98.32000000000001,5.123503047962979e-06,3.5127588177306343e-05,1
98.34,4.239574300388971e-06,3.5112393527161594e-05,1
98.36,3.436768668522798e-06,3.512654248233442e-05,1
98.38,2.716337981366336e-06,3.5166307361126556e-05,1
98.4,2.0786717967358902e-06,3.522929887247466e-05,1
98.42,1.5263042500981246e-06,3.531574409973572e-05,1
98.44,1.0587698397596847e-06,3.542219309243469e-05,1
98.46000000000001,6.723709637998815e-07,3.554483258525133e-05,1
98.48,3.716370565528522e-07,3.5684098975803227e-05,1
98.5,1.5414357275092606e-07,3.5834210577991455e-05,1
98.52,1.8381383763122923e-08,3.599345226932398e-05,1
98.54,-3.43798623461443e-08,3.615900043523737e-05,1
98.56,-8.992561539998594e-09,3.63280882163769e-05,1
98.58,9.310025433334926e-08,3.649684916429742e-05,1
98.60000000000001,2.697815367383564e-07,3.666344758619536e-05,1
98.62,5.187107435553295e-07,3.6822714230236675e-05,1
98.64,8.353329375910721e-07,3.697211844359621e-05,1
98.66,1.216744257463535e-06,3.7107299376692404e-05,1
98.68,1.6600166226660573e-06,3.7224980951977384e-05,1
98.7,2.1606013363813477e-06,3.732211277415939e-05,1
98.72,2.7111102405587487e-06,3.739486323619378e-05,1
98.74000000000001,3.313231455542297e-06,3.7440830168066676e-05,1
98.76,3.958738086525087e-06,3.745535521480735e-05,1
98.78,4.643625182474838e-06,3.743651745875442e-05,1
98.8,5.360419163772081e-06,3.738104471548491e-05,1
98.82000000000001,6.108040754717216e-06,3.728497891310064e-05,1
98.84,6.8771877952605624e-06,3.714863208749979e-05,1
98.86,7.66529105322906e-06,3.696735173179629e-05,1
98.88,8.465159512919423e-06,3.673818850036547e-05,1
98.9,9.271278695368361e-06,3.646022644400802e-05,1
98.92,1.0079060487244761e-05,3.6131326417624575e-05,1
98.94,1.0883700495254883e-05,3.575058541058433e-05,1
98.96000000000001,1.1679332165142835e-05,3.531473621995931e-05,1
98.98,1.2461309858481843e-05,3.4823351671405235e-05,1
99.0,1.3222723358989433e-05,3.4275652010394114e-05,1
99.02,1.395998606890288e-05,3.367110064621277e-05,1
99.04,1.4668952568079072e-05,3.3009541213079596e-05,1
99.06,1.534517269390764e-05,3.228960926819064e-05,1
99.08,1.598171337910482e-05,3.151365619850857e-05,1
99.10000000000001,1.6573280487622192e-05,3.067961287135823e-05,1
99.12,1.7118802941775556e-05,2.9788346770799057e-05,1
99.14,1.7615545391716604e-05,2.8841836796322603e-05,1
99.16,1.8055653719851406e-05,2.783975757172689e-05,1
99.18,1.844297635513343e-05,2.6785113133520437e-05,1
99.2,1.8768949020841703e-05,2.5677215201414077e-05,1
99.22,1.90325084111103e-05,2.4518079379860573e-05,1
99.24000000000001,1.922981987624137e-05,2.331205304916055e-05,1
99.26,1.936018230661505e-05,2.205983444520087e-05,1
99.28,1.9422501131582078e-05,2.0764627753050398e-05,1
99.3,1.9416523746283944e-05,1.9429962911732354e-05,1
99.32000000000001,1.9339213528313336e-05,1.8057343983425098e-05,1
99.34,1.9191842008066718e-05,1.6647374188341372e-05,1
99.36,1.8974103089821312e-05,1.5207451136921364e-05,1
99.38,1.8686934761038773e-05,1.3737611236673642e-05,1
99.4,1.8331691502883432e-05,1.2242126227312903e-05,1
99.42,1.7908286485849063e-05,1.0726115443024872e-05,1
99.44,1.7420781518611245e-05,9.190697890175512e-06,1
99.46000000000001,1.6870281924672216e-05,7.641399959012222e-06,1
99.48,1.6257615673573426e-05,6.0822594997581046e-06,1
99.5,1.558629021303867e-05,4.516465506529105e-06,1
99.52,1.4858164761820392e-05,2.946921449814544e-06,1
99.54,1.407849497417006e-05,1.3774750961113444e-06,1
99.56,1.325056460956355e-05,-1.866023170956248e-07,1
99.58,1.2374613273898966e-05,-1.7430167032676313e-06,1
99.60000000000001,1.1458224941104014e-05,-3.2868850754678095e-06,1
99.62,1.0503248043243906e-05,-4.815926723130144e-06,1
99.64,9.51441968791732e-06,-6.3246349742654275e-06,1
99.66,8.495433763407406e-06,-7.811497784909542e-06,1
99.68,7.4529533753978755e-06,-9.272583807682893e-06,1
99.7,6.386680904159174e-06,-1.0705022153603725e-05,1
99.72,5.306668745584421e-06,-1.2103881735589792e-05,1
99.74000000000001,4.214769818625435e-06,-1.3466218633848662e-05,1
99.76,3.116515631677613e-06,-1.4788904505538348e-05,1
99.78,2.0180797547379108e-06,-1.6069324131169165e-05,1
99.8,9.23232480905186e-07,-1.7304529227207138e-05,1
99.82000000000001,-1.6553608315760326e-07,-1.8491598559652204e-05,1
99.84,-1.2421480126909117e-06,-1.962806276856233e-05,1
99.86,-2.301594241666803e-06,-2.0710115091590406e-05,1
99.88,-3.337619373781503e-06,-2.1736207520104247e-05,1
99.9,-4.3496686984397175e-06,-2.2703175440688252e-05,1
99.92,-5.3306979141154695e-06,-2.361047609269464e-05,1
99.94,-6.279434902063319e-06,-2.445509150047197e-05,1
99.96000000000001,-7.1929851109923795e-06,-2.523587728179712e-05,1
99.98,-8.066860552276467e-06,-2.595146750032128e-05,1
100.0,-8.896069053224596e-06,-2.6598954428967508e-05,1
100.02,-9.678070692379118e-06,-2.7178934116462478e-05,1
100.04,-1.041170522700324e-05,-2.769086925715216e-05,1
100.06,-1.1092447585430407e-05,-2.8131170988409174e-05,1
100.08,-1.1721003075273362e-05,-2.850290090610399e-05,1
100.10000000000001,-1.2292163506200872e-05,-2.8802699366952337e-05,1
100.12,-1.2805809134797252e-05,-2.903130138069978e-05,1
100.14,-1.326145466408298e-05,-2.9188344349810696e-05,1
100.16,-1.365657443714159e-05,-2.927479157358769e-05,1
100.18,-1.3987014337443605e-05,-2.9288988689527588e-05,1
100.2,-1.4256716828298268e-05,-2.923462390897641e-05,1
100.22,-1.446422834021752e-05,-2.911083472936161e-05,1
100.24000000000001,-1.4611534417644935e-05,-2.8919751430043777e-05,1
100.26,-1.4699888022930727e-05,-2.8663121781997907e-05,1
100.28,-1.4725852751745537e-05,-2.8341216275693462e-05,1
100.3,-1.4694246514053869e-05,-2.7956290507584092e-05,1
100.32000000000001,-1.4603410932585896e-05,-2.750845438621844e-05,1
100.34,-1.4454431640426973e-05,-2.7001540817203264e-05,1
100.36,-1.4251818492147004e-05,-2.6438756389629302e-05,1
100.38,-1.399794632416827e-05,-2.5821708535856453e-05,1
100.4,-1.3696629489804374e-05,-2.5153313020643285e-05,1
100.42,-1.334646404414896e-05,-2.443330055639004e-05,1
100.44,-1.2950686906453326e-05,-2.3668047720221215e-05,1
100.46000000000001,-1.2513033026796955e-05,-2.2859992617780393e-05,1
100.48,-1.2039760496702826e-05,-2.201203217480103e-05,1
100.5,-1.1527606587731721e-05,-2.1127491182426068e-05,1
100.52,-1.0983847615385872e-05,-2.0210719393763037e-05,1
100.54,-1.0411796673041251e-05,-1.92648747471608e-05,1
100.56,-9.814667612706204e-06,-1.829431194529083e-05,1
100.58,-9.195243480885364e-06,-1.7301708819480496e-05,1
100.60000000000001,-8.557429152745455e-06,-1.6291038917792034e-05,1
100.62,-7.90694527799197e-06,-1.5265685988168393e-05,1
100.64,-7.244586634547082e-06,-1.4232691145131029e-05,1
100.66,-6.573331346635105e-06,-1.3192203129320723e-05,1
100.68,-5.8979827487559775e-06,-1.2150481960323788e-05,1
100.7,-5.218883652182503e-06,-1.1110250275095394e-05,1
100.72,-4.542929986742598e-06,-1.0076551051445094e-05,1
100.74000000000001,-3.87229233742377e-06,-9.05345453145289e-06,1
100.76,-3.2058066919704428e-06,-8.04345645637289e-06,1
100.78,-2.5503922964809607e-06,-7.0516917979342515e-06,1
100.8,-1.9030664495008737e-06,-6.081260652069814e-06,1
100.82000000000001,-1.2704700364695765e-06,-5.135355377197465e-06,1
100.84,-6.509499867308537e-07,-4.217517444468673e-06,1
100.86,-4.9840552336637646e-08,-3.332184186029194e-06,1
100.88,5.312633798984255e-07,-2.480355339212684e-06,1
100.9,1.0923231071880174e-06,-1.666011030685653e-06,1
100.92,1.6310504273618086e-06,-8.936808721986975e-07,1
100.94,2.146422401736616e-06,-1.6272513607844442e-07,1
100.96000000000001,2.6383354133908085e-06,5.243444139104557e-07,1
100.98,3.1059556265833823e-06,1.1653205420757534e-06,1
101.0,3.5513306333451166e-06,1.7601599873378123e-06,1
101.02,3.974203117948269e-06,2.3078136601370984e-06,1
101.04,4.37375124636969e-06,2.8072198682840733e-06,1
101.06,4.750853423487876e-06,3.2588454578048923e-06,1
101.08,5.10581858245797e-06,3.66150844831801e-06,1
101.10000000000001,5.442053381025486e-06,4.0173473544947825e-06,1
101.12,5.759952013164821e-06,4.325453178272779e-06,1
101.14,6.059893680554414e-06,4.587319603179219e-06,1
101.16,6.343255442423336e-06,4.805090252645134e-06,1
101.18,6.609898454596437e-06,4.978270601441542e-06,1
101.2,6.863438942012659e-06,5.110744765992989e-06,1
101.22,7.1031456818966596e-06,5.203278784201349e-06,1
101.24000000000001,7.330772866648598e-06,5.259364178280563e-06,1
101.26,7.549421050924197e-06,5.280573950305516e-06,1
101.28,7.75969280719669e-06,5.270966018180013e-06,1
101.3,7.963248155433654e-06,5.232789529288826e-06,1
101.32000000000001,8.163557460680142e-06,5.169675205938506e-06,1
101.34,8.36150464489618e-06,5.085460345688347e-06,1
101.36,8.556976638914171e-06,4.983331285763113e-06,1
101.38,8.75095268466348e-06,4.866868921530333e-06,1
101.4,8.949334845134766e-06,4.7414049495593705e-06,1
101.42,9.150997443931182e-06,4.610696281358746e-06,1
101.44,9.356123159492909e-06,4.478525666313155e-06,1
101.46000000000001,9.567048250399215e-06,4.348736010600155e-06,1
101.48,9.784964476756472e-06,4.227022177315312e-06,1
101.5,1.0010921379350673e-05,4.115786026823449e-06,1
101.52,1.0245243560292629e-05,4.0193586266721135e-06,1
101.54,1.0486166170456629e-05,3.941607769752129e-06,1
101.56,1.0736496281687556e-05,3.885933460887713e-06,1
101.58,1.0997970043003626e-05,3.856149036833005e-06,1
101.60000000000001,1.1270870868217001e-05,3.856178962033157e-06,1
101.62,1.1553983532360712e-05,3.888313432401662e-06,1
101.64,1.1846250982580733e-05,3.956071865605169e-06,1
101.66,1.2150591523775058e-05,4.062706387574138e-06,1
101.68,1.2465856958257208e-05,4.210484140271209e-06,1
101.7,1.2790363140499368e-05,4.400760044355468e-06,1
101.72,1.3124892174471343e-05,4.6355808759610846e-06,1
101.74000000000001,1.3470084786584539e-05,4.9172780430834645e-06,1
101.76,1.3823244862276578e-05,5.246498418934291e-06,1
101.78,1.4187967475955653e-05,5.62426106880126e-06,1
101.8,1.4560632733892732e-05,6.051769909101264e-06,1
101.82000000000001,1.4942057202322342e-05,6.528024168332821e-06,1
101.84,1.5329370217125553e-05,7.052777901765069e-06,1
101.86,1.5721340906293508e-05,7.6258096196282e-06,1
101.88,1.6117319209197122e-05,8.244529771547082e-06,1
101.9,1.6517569520026474e-05,8.909123801971588e-06,1
101.92,1.6918968482374805e-05,9.617165313373402e-06,1
101.94,1.7322130981390767e-05,1.0366616495191735e-05,1
101.96000000000001,1.7724116558815342e-05,1.1154114793718654e-05,1
101.98,1.8123325099772548e-05,1.1976111031629476e-05,1
102.0,1.851907036014889e-05,1.2830730979970985e-05,1
102.02,1.8913799916687284e-05,1.371508001418463e-05,1
102.04,1.930067646993128e-05,1.4624521618396288e-05,1
102.06,1.9679469377528807e-05,1.5554501139520893e-05,1
102.08,2.005244230669844e-05,1.6501787004360305e-05,1
102.10000000000001,2.041363051468862e-05,1.7463417996841864e-05,1
102.12,2.0763359048467113e-05,1.843337989766725e-05,1
102.14,2.110394521429957e-05,1.9407656304853385e-05,1
102.16,2.142977732945369e-05,2.0382410467449336e-05,1
102.18,2.1742223805638982e-05,2.1352862552159382e-05,1
102.2,2.204025637752402e-05,2.2314397645152358e-05,1
102.22,2.2321946163251363e-05,2.326320631373097e-05,1
102.24000000000001,2.258570094560142e-05,2.4192792433125915e-05,1
102.26,2.283220318733887e-05,2.510090261388503e-05,1
102.28,2.30614649351309e-05,2.598467768654891e-05,1
102.3,2.327043199522141e-05,2.6838258403484987e-05,1
102.32000000000001,2.3460008667816375e-05,2.7659908806578502e-05,1
102.34,2.3630161068416138e-05,2.8445605393738296e-05,1
102.36,2.377998484461597e-05,2.9191514071664136e-05,1
102.38,2.3907895133375517e-05,2.989662029210419e-05,1
102.4,2.4014140932044346e-05,3.055827610427677e-05,1
102.42,2.4099977301596896e-05,3.1173989106883374e-05,1
102.44,2.4166925140391417e-05,3.174140036614277e-05,1
102.46000000000001,2.4213505684694866e-05,3.226102692793899e-05,1
102.48,2.4240372094541117e-05,3.2730461391779634e-05,1
102.5,2.424577154600984e-05,3.314946699856604e-05,1
102.52,2.4233282431131335e-05,3.352009761820404e-05,1
102.54,2.420137131499359e-05,3.384080784129805e-05,1
102.56,2.4152381570711627e-05,3.411296973940298e-05,1
102.58,2.408140048423001e-05,3.4336678708735336e-05,1
102.60000000000001,2.3994314888093113e-05,3.4513814924055354e-05,1
102.62,2.389011951049991e-05,3.464651862425981e-05,1
102.64,2.3771000419492854e-05,3.4735409546352694e-05,1
102.66,2.36344911102103e-05,3.4785438120768214e-05,1
102.68,2.3482816794820703e-05,3.479837102643989e-05,1
102.7,2.331653439888851e-05,3.4775983915950686e-05,1
102.72,2.3133349308240485e-05,3.4722493061350216e-05,1
102.74000000000001,2.293801526493303e-05,3.464073297225962e-05,1
102.76,2.273179107382339e-05,3.453430852705433e-05,1
102.78,2.251144129753831e-05,3.44060452678159e-05,1
102.8,2.2279178300989067e-05,3.426037475437296e-05,1
102.82000000000001,2.203586373384687e-05,3.410172720621757e-05,1
102.84,2.1781383054090516e-05,3.3932572235076564e-05,1
102.86,2.1517570644411923e-05,3.375856119346931e-05,1
102.88,2.1245447088351086e-05,3.3581566096215364e-05,1
102.9,2.0965491228342166e-05,3.3405570445596016e-05,1
102.92,2.06789716056766e-05,3.323451752571635e-05,1
102.94,2.038358656506224e-05,3.306968360620801e-05,1
102.96000000000001,2.0083481681345164e-05,3.291494994486124e-05,1
102.98,1.9778388468192272e-05,3.2775270492535024e-05,1
103.0,1.946636004540137e-05,3.2650295225143025e-05,1
103.02,1.915282440543208e-05,3.254298754332756e-05,1
103.04,1.8836652294319403e-05,3.245483710660696e-05,1
103.06,1.8518196821944198e-05,3.238754299603326e-05,1
103.08,1.8199812101198154e-05,3.234258481784138e-05,1
103.10000000000001,1.7882155528850042e-05,3.232142978381628e-05,1
103.12,1.7567220629067824e-05,3.232255996511139e-05,1
103.14,1.7252119137447564e-05,3.2347304312864804e-05,1
103.16,1.6942615534322844e-05,3.2395462050579564e-05,1
103.18,1.6640155699590224e-05,3.2465600413030785e-05,1
103.2,1.6343871525522827e-05,3.2556173782298825e-05,1
103.22,1.6053573422680172e-05,3.266539212738871e-05,1
103.24000000000001,1.577271742409436e-05,3.279173433612525e-05,1
103.26,1.550185021541327e-05,3.2933211952761106e-05,1
103.28,1.5239989205467626e-05,3.3087362407564757e-05,1
103.3,1.4992579144375463e-05,3.325018871346672e-05,1
103.32000000000001,1.4756124214207837e-05,3.3419722707356064e-05,1
103.34,1.4535782197830631e-05,3.359206532993348e-05,1
103.36,1.4331588135166039e-05,3.3762837817615814e-05,1
103.38,1.4141398902392897e-05,3.3929409226126015e-05,1
103.4,1.3967661276765024e-05,3.408609285717587e-05,1
103.42,1.3811808755070588e-05,3.422907059220573e-05,1
103.44,1.3672892474151863e-05,3.43558537186842e-05,1
103.46000000000001,1.3553189057095361e-05,3.446260387519883e-05,1
103.48,1.3452581325757139e-05,3.454191010622685e-05,1
103.5,1.3374320281865808e-05,3.459261457957021e-05,1
103.52,1.3314341092646381e-05,3.460927046300843e-05,1
103.54,1.3274705615118437e-05,3.4587803117281696e-05,1
103.56,1.3255615257506859e-05,3.452534760206922e-05,1
103.58,1.3256177686050813e-05,3.4418101472494844e-05,1
103.60000000000001,1.3277063771899184e-05,3.4263427746505486e-05,1
103.62,1.3317267136522407e-05,3.405743367429224e-05,1
103.64,1.3378226952651675e-05,3.3798112057529065e-05,1
103.66,1.3457652409694551e-05,3.348365433022705e-05,1
103.68,1.3555524268663213e-05,3.3110808273622105e-05,1
103.7,1.3671056799023997e-05,3.267917370571181e-05,1
103.72,1.38062547176514e-05,3.2188915836442745e-05,1
103.74000000000001,1.395664633183739e-05,3.1637741221954144e-05,1
103.76,1.4121997792548539e-05,3.102528731603054e-05,1
103.78,1.4300380749093751e-05,3.0353049997003576e-05,1
103.8,1.4490240746292519e-05,2.961979832422321e-05,1
103.82000000000001,1.4691546295541998e-05,2.8829358168205785e-05,1
103.84,1.4901288748063813e-05,2.798360037883359e-05,1
103.86,1.5117841879711714e-05,2.7083636185396787e-05,1
103.88,1.5339122659459412e-05,2.613223519485242e-05,1
103.9,1.5563175907007876e-05,2.5133848206412884e-05,1
103.92,1.5787265973403217e-05,2.4090344274934652e-05,1
103.94,1.6009322708743126e-05,2.3006421915043203e-05,1
103.96000000000001,1.6228054291346403e-05,2.1886423223900783e-05,1
103.98,1.6441276314501066e-05,2.0735105430447017e-05,1
104.0,1.6644962194908248e-05,1.95568862670394e-05,1
104.02,1.6836862804372808e-05,1.8357035436622065e-05,1
104.04,1.7015188366067592e-05,1.714248670660559e-05,1
104.06,1.717739505688801e-05,1.5917340653208184e-05,1
104.08,1.7319220167785033e-05,1.4688772407773922e-05,1
104.10000000000001,1.7439238669671002e-05,1.3461753533908304e-05,1
104.12,1.7534829310349656e-05,1.2240198184235927e-05,1
104.14,1.760441842947077e-05,1.1032235820700616e-05,1
104.16,1.7644158101657684e-05,9.842779506924522e-06,1
104.18,1.765360350085726e-05,8.67654073103311e-06,1
104.2,1.763053326332407e-05,7.540009898498839e-06,1
104.22,1.7571213860126794e-05,6.437402521588056e-06,1
104.24000000000001,1.747614864477045e-05,5.373113525046063e-06,1
104.26,1.7342036934381908e-05,4.352316004318548e-06,1
104.28,1.716856548059713e-05,3.3783045004062194e-06,1
104.3,1.6955192928310503e-05,2.4548597467916805e-06,1
104.32000000000001,1.6702682732620872e-05,1.5863946354143781e-06,1
104.34,1.6406503767493268e-05,7.752911175510524e-07,1
104.36,1.6066489073230392e-05,2.3093611158573514e-08,1
104.38,1.5686203439346676e-05,-6.663280065952787e-07,1
104.4,1.5262758868777165e-05,-1.2928267611805473e-06,1
104.42,1.4794320210496891e-05,-1.8591343267402898e-06,1
104.44,1.4284972388534375e-05,-2.3633474682111074e-06,1
104.46000000000001,1.3734311001553396e-05,-2.8028859953559436e-06,1
104.48,1.3144172764766828e-05,-3.1811928545577363e-06,1
104.5,1.2515753013262218e-05,-3.4988226400217317e-06,1
104.52,1.1850759108858011e-05,-3.758896814995574e-06,1
104.54,1.1151722930618332e-05,-3.962160921779825e-06,1
104.56,1.0422794002086134e-05,-4.113236415050645e-06,1
104.58,9.663895034123209e-06,-4.215811661409478e-06,1
104.60000000000001,8.88075131320652e-06,-4.273545766396136e-06,1
104.62,8.075781927245915e-06,-4.289934129498245e-06,1
104.64,7.2485356524992195e-06,-4.272421100016142e-06,1
104.66,6.405404377314263e-06,-4.225018723309003e-06,1
104.68,5.550519053084527e-06,-4.152198956214995e-06,1
104.7,4.687479128940047e-06,-4.05963197267849e-06,1
104.72,3.8209568863887416e-06,-3.953662585216026e-06,1
104.74000000000001,2.954191045663592e-06,-3.842034909840931e-06,1
104.76,2.09102413088558e-06,-3.7292604968995904e-06,1
104.78,1.2365570967762214e-06,-3.6207290207573166e-06,1
104.8,3.988336742783455e-07,-3.523751874698625e-06,1
104.82000000000001,-4.2405287884123527e-07,-3.44241841449363e-06,1
104.84,-1.22614132007636e-06,-3.38428775466711e-06,1
104.86,-2.001457446242088e-06,-3.355275298024751e-06,1
104.88,-2.74613582410365e-06,-3.359487931834208e-06,1
104.9,-3.4571798286711065e-06,-3.404306073234049e-06,1
104.92,-4.127270212361814e-06,-3.4927048295279244e-06,1
104.94,-4.756623819049841e-06,-3.6281765368121816e-06,1
104.96000000000001,-5.340553925424004e-06,-3.815978552166889e-06,1
104.98,-5.8738315074625304e-06,-4.060761984651288e-06,1
105.0,-6.3579826733678944e-06,-4.365186202121135e-06,1
105.02,-6.7845465066233755e-06,-4.729924804014818e-06,1
105.04,-7.15320002947151e-06,-5.157347571265021e-06,1
