Time (s),HbO_avg,HbR_avg
233.02,-7.52391250434222e-05,-2.1939142431606116e-05
233.04,-8.03259069990576e-05,-2.2149252456277526e-05
233.06,-8.545523588847324e-05,-2.229839684661587e-05
233.08,-9.059492778927956e-05,-2.2389478566116947e-05
233.1,-9.571439337825952e-05,-2.242213340926312e-05
233.12,-0.00010080059942082435,-2.2398556937620077e-05
233.14000000000001,-0.00010582980239511404,-2.2324324399040042e-05
233.16,-0.00011076012330431866,-2.2199783982695327e-05
233.18,-0.00011558791531482112,-2.2027963473105793e-05
233.20000000000002,-0.00012026661183684547,-2.181237084401345e-05
233.22,-0.00012477672341807067,-2.1557079040242942e-05
233.24,-0.00012909993945463323,-2.1265855173165735e-05
233.26,-0.0001332031772907127,-2.0942532610281278e-05
233.28,-0.0001370676203521371,-2.05914344368862e-05
233.3,-0.00014068270277689128,-2.021717355491595e-05
233.32,-0.00014401275283088092,-1.982215283546021e-05
233.34,-0.0001470337919223135,-1.9412184142380495e-05
233.36,-0.00014971625729973218,-1.8990544399384486e-05
233.38,-0.0001520662825611498,-1.8560926178602818e-05
233.4,-0.0001540600768835173,-1.8127078492932485e-05
233.42000000000002,-0.00015566336803349377,-1.769307243943563e-05
233.44,-0.0001569007682407949,-1.7261813296481983e-05
233.46,-0.00015771461818663325,-1.6838070961888476e-05
233.48000000000002,-0.00015812350580071542,-1.6423957773265878e-05
233.5,-0.00015811731290719198,-1.602154115310299e-05
233.52,-0.00015769898955925906,-1.5635905053305915e-05
233.54,-0.00015684533272406403,-1.5267921566002564e-05
233.56,-0.00015556346111027518,-1.4920562748378715e-05
233.58,-0.00015386779631495437,-1.4594536511953499e-05
233.6,-0.00015174018137039132,-1.4292475608830326e-05
233.62,-0.0001491989536290996,-1.4016425622417325e-05
233.64000000000001,-0.00014624928488095695,-1.3767175717438215e-05
233.66,-0.0001429119843967095,-1.3543032842356849e-05
233.68,-0.00013918286414313466,-1.3350309932839947e-05
233.70000000000002,-0.00013509263897859458,-1.3183565323710803e-05
233.72,-0.000130633264225213,-1.3045290385791042e-05
233.74,-0.00012584169682643327,-1.293795993865528e-05
233.76,-0.00012073541030101834,-1.2856804271929451e-05
233.78,-0.00011534262366728548,-1.2802249778508764e-05
233.8,-0.00010967336433359043,-1.2774857215228979e-05
233.82,-0.00010375061602331828,-1.2773279150383637e-05
233.84,-9.759668089390278e-05,-1.2796042315413366e-05
233.86,-9.125218681418896e-05,-1.2844570988619133e-05
233.88,-8.474538813917816e-05,-1.29136775998218e-05
233.9,-7.808997607251336e-05,-1.3001247132876205e-05
233.92000000000002,-7.133000190271632e-05,-1.3108001366859151e-05
233.94,-6.450998004006836e-05,-1.3233835418617958e-05
233.96,-5.763698548042918e-05,-1.3373703162684699e-05
233.98000000000002,-5.074092949231411e-05,-1.3526714057297332e-05
234.0,-4.386188778306369e-05,-1.3690496165679971e-05
234.02,-3.7024806484567744e-05,-1.3863605259646164e-05
234.04,-3.0261951130412413e-05,-1.4045189839336437e-05
234.06,-2.3601144643180923e-05,-1.423282635694382e-05
234.08,-1.7066725219855267e-05,-1.4425066260825743e-05
234.1,-1.0701097621351071e-05,-1.46204376434043e-05
234.12,-4.518596342626843e-06,-1.4817217463051709e-05
234.14000000000001,1.4507322586096285e-06,-1.501409795486901e-05
234.16,7.17546091814446e-06,-1.521116460826618e-05
234.18,1.263154465920826e-05,-1.5404419867319627e-05
234.20000000000002,1.781357743251166e-05,-1.5593785550817687e-05
234.22,2.2687522419476305e-05,-1.5776932969055984e-05
234.24,2.7250258152352137e-05,-1.5954013149994735e-05
234.26,3.14827697682659e-05,-1.6124137451618365e-05
234.28,3.5362459925812e-05,-1.6284342416289925e-05
234.3,3.888845837264114e-05,-1.643563677010882e-05
234.32,4.204798407584313e-05,-1.6578112491953696e-05
234.34,4.4829906797011815e-05,-1.6708875674439336e-05
234.36,4.724421292212315e-05,-1.6828444533126416e-05
234.38,4.927147459656704e-05,-1.6938692201016964e-05
234.4,5.093146242152605e-05,-1.7035041512672266e-05
234.42000000000002,5.22129067021411e-05,-1.7119644636934185e-05
234.44,5.313214143805108e-05,-1.7193255411237762e-05
234.46,5.367398545114789e-05,-1.725481250908718e-05
234.48000000000002,5.386435345081774e-05,-1.73003623083202e-05
234.5,5.3728310894019606e-05,-1.733041432378169e-05
234.52,5.327787132231095e-05,-1.7346724253278877e-05
234.54,5.250450492578309e-05,-1.7346751069763596e-05
234.56,5.1442155521238926e-05,-1.7331322326671566e-05
234.58,5.0109554550280924e-05,-1.729908837631297e-05
234.6,4.853264252971858e-05,-1.7252701227124107e-05
234.62,4.6710498323554315e-05,-1.718978910035282e-05
234.64000000000001,4.468967824360194e-05,-1.711029080047033e-05
234.66,4.248984515504993e-05,-1.701485476758781e-05
234.68,4.012486740099195e-05,-1.6902383520592937e-05
234.70000000000002,3.763811348396492e-05,-1.677144876034401e-05
234.72,3.503191105744642e-05,-1.6624443264620144e-05
234.74,3.234678574813444e-05,-1.6462105851608965e-05
234.76,2.9627197342619055e-05,-1.6281511450560467e-05
234.78,2.6884191646389034e-05,-1.6084424498873553e-05
234.8,2.4144558345625852e-05,-1.5871334888917074e-05
234.82,2.14429414923819e-05,-1.564225388276664e-05
234.84,1.8794002872948654e-05,-1.5397452991721355e-05
234.86,1.6221464868166188e-05,-1.5134699981060126e-05
234.88,1.3756605300665309e-05,-1.4857143822583136e-05
234.9,1.143897422166689e-05,-1.456567957127433e-05
234.92000000000002,9.266790045273566e-06,-1.4260219420346722e-05
234.94,7.274590673745272e-06,-1.3942012396115328e-05
234.96,5.486380466654321e-06,-1.361288632913776e-05
234.98000000000002,3.8983834726085805e-06,-1.3273419566490222e-05
235.0,2.529881787417146e-06,-1.292221966107193e-05
235.02,1.4095737765325573e-06,-1.2563157950974995e-05
235.04,5.43284070903588e-07,-1.2196613106402954e-05
235.06,-7.21535380573752e-08,-1.1822556657082042e-05
235.08,-4.1136904557256403e-07,-1.1444395033037754e-05
235.1,-4.668709056051927e-07,-1.1062997971203677e-05
235.12,-2.49457781108482e-07,-1.067834450327329e-05
235.14000000000001,2.484517319989972e-07,-1.0291994761889476e-05
235.16,1.0374538710183127e-06,-9.908352252615766e-06
235.18,2.097257060298844e-06,-9.528054014520391e-06
235.20000000000002,3.443660122635505e-06,-9.151627115716001e-06
235.22,5.044752130075731e-06,-8.782462327830823e-06
235.24,6.896751846997932e-06,-8.42059419337489e-06
235.26,9.014465026427097e-06,-8.069123430596625e-06
235.28,1.1361590263442052e-05,-7.729370834763657e-06
235.3,1.3922710562455693e-05,-7.404756891117025e-06
235.32,1.670299451888361e-05,-7.096594813105716e-06
235.34,1.9667384323466375e-05,-6.804256115286e-06
235.36,2.2808477604087832e-05,-6.531239700451798e-06
235.38,2.610882526405865e-05,-6.2790278595879805e-06
235.4,2.953257246300566e-05,-6.0478526422084735e-06
235.42000000000002,3.30555255179151e-05,-5.839211773863436e-06
235.44,3.6678874666390724e-05,-5.654383748902613e-06
235.46,4.035827728777772e-05,-5.4945084673575555e-06
235.48000000000002,4.407263319000039e-05,-5.359274691822061e-06
235.5,4.7809809865383214e-05,-5.248994933146891e-06
235.52,5.154416731579046e-05,-5.162159984490983e-06
235.54,5.522450732021732e-05,-5.101061923974978e-06
235.56,5.885336392350396e-05,-5.065376142355767e-06
235.58,6.23908157015573e-05,-5.052087632532824e-06
235.6,6.580299272764724e-05,-5.059884430397381e-06
235.62,6.909526736728822e-05,-5.089868263493596e-06
235.64000000000001,7.223444778208043e-05,-5.138586351546524e-06
235.66,7.517923498306479e-05,-5.204587130413518e-06
235.68,7.793734426344307e-05,-5.285612455996218e-06
235.70000000000002,8.049272517157e-05,-5.379820014094722e-06
235.72,8.279258364268452e-05,-5.4846631705936475e-06
235.74,8.484512291462821e-05,-5.596726103811839e-06
235.76,8.664330204558847e-05,-5.711401763032312e-06
235.78,8.81524737069443e-05,-5.826309457726771e-06
235.8,8.935998165722489e-05,-5.940405301406065e-06
235.82,9.027567130290209e-05,-6.04915979517484e-06
235.84,9.087406417190951e-05,-6.148207299001757e-06
235.86,9.114545598334998e-05,-6.234161971078954e-06
235.88,9.109010266166808e-05,-6.3048648904711645e-06
235.9,9.071295710382174e-05,-6.3568649580197725e-06
235.92000000000002,8.999582171986351e-05,-6.384779575484457e-06
235.94,8.89546147863618e-05,-6.387248044529276e-06
235.96,8.75960904705186e-05,-6.358230853962839e-06
235.98000000000002,8.592016559414342e-05,-6.296413335814864e-06
236.0,8.393136167932639e-05,-6.198397167927448e-06
236.02,8.165340500132038e-05,-6.061006652008445e-06
236.04,7.908985612209931e-05,-5.8803679519748985e-06
236.06,7.625384621015658e-05,-5.6565335329039214e-06
236.08,7.315500500276246e-05,-5.3865723805222335e-06
236.1,6.982641803999565e-05,-5.068172917996412e-06
236.12,6.627524195652437e-05,-4.698640589606132e-06
236.14000000000001,6.251181599704871e-05,-4.279882332513186e-06
236.16,5.857153061160063e-05,-3.809682234393363e-06
236.18,5.447023090649207e-05,-3.2888286236929516e-06
236.20000000000002,5.0219599206286235e-05,-2.7160317599940343e-06
236.22,4.584888700125039e-05,-2.0938077656468726e-06
236.24,4.1396693773734074e-05,-1.4231587848493663e-06
236.26,3.688628918975363e-05,-7.006939040234847e-07
236.28,3.233301107603122e-05,6.649231475548646e-08
236.3,2.7765031575869892e-05,8.774524147111952e-07
236.32,2.3211444010552214e-05,1.7310051646324335e-06
236.34,1.8708304179091262e-05,2.6208590092702455e-06
236.36,1.4265588500506952e-05,3.5463670386511707e-06
236.38,9.908482270743405e-06,4.504821080871586e-06
236.4,5.656382730073374e-06,5.488341213672979e-06
236.42000000000002,1.5430736445120706e-06,6.493238057713372e-06
236.44,-2.401316374128187e-06,7.518373470400976e-06
236.46,-6.159184290656144e-06,8.555354049718376e-06
236.48000000000002,-9.71777239679598e-06,9.597594756965665e-06
236.5,-1.3038455003982735e-05,1.0642756413525682e-05
236.52,-1.6109022794227922e-05,1.1685078866455261e-05
236.54,-1.8923365056891422e-05,1.2717596658166051e-05
236.56,-2.1451056282745722e-05,1.3736871214010465e-05
236.58,-2.3680693955260237e-05,1.4735643335315124e-05
236.6,-2.561797464460266e-05,1.570813044571544e-05
236.62,-2.7219622456531093e-05,1.665054286551075e-05
236.64000000000001,-2.8486850467879113e-05,1.7556777474294237e-05
236.66,-2.9422642421910916e-05,1.842076428276891e-05
236.68,-3.0028583046129712e-05,1.9238656268239335e-05
236.70000000000002,-3.026841231007927e-05,2.0006041332071955e-05
236.72,-3.0156643957617997e-05,2.0718467598991774e-05
236.74,-2.9708704105754605e-05,2.1373382710421148e-05
236.76,-2.888773011484897e-05,2.1966672857522665e-05
236.78,-2.7732310815889815e-05,2.2493692933623265e-05
236.8,-2.623964740721157e-05,2.2953555133409756e-05
236.82,-2.4397969352098648e-05,2.3344983728336283e-05
236.84,-2.224307874150833e-05,2.3664935379154167e-05
236.86,-1.978895077961222e-05,2.3913124638700476e-05
236.88,-1.7020847880789324e-05,2.408959826065538e-05
236.9,-1.396000175368486e-05,2.4192777832476253e-05
236.92000000000002,-1.0641209710710467e-05,2.422328004149988e-05
236.94,-7.071222977298403e-06,2.4181728598099135e-05
236.96,-3.2678430808237284e-06,2.4069401067374464e-05
236.98000000000002,7.436072847708471e-07,2.3887664446771577e-05
237.0,4.94152150359462e-06,2.3639308724244626e-05
237.02,9.30784234970343e-06,2.333061579855639e-05
237.04,1.3796545497186694e-05,2.2960522784542395e-05
237.06,1.8414742583055465e-05,2.253117405655986e-05
237.08,2.311181067956248e-05,2.2048494708259617e-05
237.1,2.7867251884666725e-05,2.1515097454846944e-05
237.12,3.265614765554117e-05,2.0938215718994542e-05
237.14000000000001,3.74466644817722e-05,2.0319207645742573e-05
237.16,4.2201846923768636e-05,1.9664575575238387e-05
237.18,4.6911743595460704e-05,1.8979471693313094e-05
237.20000000000002,5.1534350278660994e-05,1.826648726009096e-05
237.22,5.6040962035726776e-05,1.7533016070944922e-05
237.24,6.0406781896532394e-05,1.6784165215120238e-05
237.26,6.461722787607295e-05,1.602192584853387e-05
237.28,6.863355491494539e-05,1.5254018601107749e-05
237.3,7.242545587346693e-05,1.4486209065754478e-05
237.32,7.599570209152539e-05,1.3717485115800011e-05
237.34,7.92848168366952e-05,1.2953912621737688e-05
237.36,8.227651029099778e-05,1.2203141782751638e-05
237.38,8.497092927166913e-05,1.1465611423722791e-05
237.4,8.734162227202682e-05,1.0746209804622536e-05
237.42000000000002,8.936777048648135e-05,1.0049787318910565e-05
237.44,9.104428917603283e-05,9.375482051629027e-06
237.46,9.233130555338123e-05,8.726215731302177e-06
237.48000000000002,9.32346175870382e-05,8.105431297834852e-06
237.5,9.375548124242472e-05,7.51545362288535e-06
237.52,9.387508267643954e-05,6.955613071725026e-06
237.54,9.359419733223425e-05,6.428691677859282e-06
237.56,9.290949199265917e-05,5.934444410406922e-06
237.58,9.181898202335976e-05,5.47306883092446e-06
237.6,9.031476777879082e-05,5.044805778598138e-06
237.62,8.842499923137933e-05,4.648646006723567e-06
237.64000000000001,8.613266905527896e-05,4.284425816877217e-06
237.66,8.34789001876389e-05,3.949710923752255e-06
237.68,8.045085648119592e-05,3.64338758232102e-06
237.70000000000002,7.706274777895681e-05,3.3627008803960953e-06
237.72,7.333821852077651e-05,3.1078710295164573e-06
237.74,6.930571102297256e-05,2.8762279713284883e-06
237.76,6.497449803904747e-05,2.6634120218333907e-06
237.78,6.036447096076741e-05,2.4683176701151724e-06
237.8,5.551247729013757e-05,2.290173015362291e-06
237.82,5.042804083239607e-05,2.1253343630341787e-06
237.84,4.51327144825991e-05,1.9688813629372757e-06
237.86,3.96747178042884e-05,1.8209872641910732e-06
237.88,3.4080061606316523e-05,1.6787055745593736e-06
