Time (s),HbO_avg,HbR_avg,Stim?
24.18,-1.0718891502468129e-05,-7.79037745826046e-06,1
24.2,-1.0902866869469353e-05,-7.746694331955333e-06,1
24.22,-1.1058324020627264e-05,-7.707703398388681e-06,1
24.240000000000002,-1.1187479148753531e-05,-7.672749327239217e-06,1
24.26,-1.1294968407627147e-05,-7.641425573324162e-06,1
24.28,-1.1386420901364725e-05,-7.614444218881024e-06,1
24.3,-1.1467210149143649e-05,-7.593641900464836e-06,1
24.32,-1.154062249083606e-05,-7.579502274079792e-06,1
24.34,-1.1608214970911338e-05,-7.571617852100925e-06,1
24.36,-1.16702275789296e-05,-7.56959025153503e-06,1
24.38,-1.1728112254507996e-05,-7.574420899152422e-06,1
24.400000000000002,-1.178426800801481e-05,-7.586919532436202e-06,1
24.42,-1.1842739285087994e-05,-7.6074295963834065e-06,1
24.44,-1.1910007654941706e-05,-7.63535497404488e-06,1
24.46,-1.1992126092015999e-05,-7.670599968700368e-06,1
24.48,-1.2090176052435958e-05,-7.713221715748189e-06,1
24.5,-1.22020437066369e-05,-7.763834007793657e-06,1
24.52,-1.2325712565628405e-05,-7.822374678437704e-06,1
24.54,-1.2464091954448038e-05,-7.888429863594662e-06,1
24.560000000000002,-1.2621363004922059e-05,-7.961042024779023e-06,1
24.580000000000002,-1.2797428571791577e-05,-8.0399251060598e-06,1
24.6,-1.2988621315305296e-05,-8.124515066015933e-06,1
24.62,-1.3195659828420443e-05,-8.214011170608693e-06,1
24.64,-1.3423821780133563e-05,-8.307089864902524e-06,1
24.66,-1.3676709129406463e-05,-8.403433774327043e-06,1
24.68,-1.3948674175036162e-05,-8.502828691508981e-06,1
24.7,-1.4229108326229816e-05,-8.60478424381845e-06,1
24.72,-1.4513510945478984e-05,-8.707873334003773e-06,1
24.740000000000002,-1.480602321536814e-05,-8.811311401358906e-06,1
24.76,-1.5110874916872911e-05,-8.914577732893084e-06,1
24.78,-1.5424004366615078e-05,-9.017413815313091e-06,1
24.8,-1.5735852548172552e-05,-9.118627462916345e-06,1
24.82,-1.604199378778194e-05,-9.217067126172012e-06,1
24.84,-1.6344149745928922e-05,-9.311616518168808e-06,1
24.86,-1.6642595755125605e-05,-9.402074212128768e-06,1
24.88,-1.69284820137072e-05,-9.487767287383531e-06,1
24.900000000000002,-1.719172974925134e-05,-9.567306777819851e-06,1
24.92,-1.7430522306188047e-05,-9.638407593851884e-06,1
24.94,-1.764862041268826e-05,-9.700221521392701e-06,1
24.96,-1.784354130351021e-05,-9.753081913591005e-06,1
24.98,-1.800669463681194e-05,-9.797518423476261e-06,1
25.0,-1.813069757104737e-05,-9.83249786602566e-06,1
25.02,-1.821390425258617e-05,-9.85714782744246e-06,1
25.04,-1.8255200481238694e-05,-9.871041488643996e-06,1
25.060000000000002,-1.825144240606435e-05,-9.873716806102566e-06,1
25.080000000000002,-1.8197850230922344e-05,-9.863312172606641e-06,1
25.1,-1.8092355257156716e-05,-9.838867766803069e-06,1
25.12,-1.7934333498780676e-05,-9.801092632593575e-06,1
25.14,-1.7722965670125258e-05,-9.75159400930377e-06,1
25.16,-1.7456765056572676e-05,-9.689952797661205e-06,1
25.18,-1.713404323715552e-05,-9.614800392027958e-06,1
25.2,-1.675166313301697e-05,-9.525271680936833e-06,1
25.22,-1.630878087491714e-05,-9.422233463568853e-06,1
25.240000000000002,-1.5806451312548074e-05,-9.306578849990693e-06,1
25.26,-1.524636424569464e-05,-9.179121344648063e-06,1
25.28,-1.462949475336475e-05,-9.039963810415046e-06,1
25.3,-1.3957303008208773e-05,-8.889280821001099e-06,1
25.32,-1.3232458932751458e-05,-8.727038400385471e-06,1
25.34,-1.2457740043619978e-05,-8.554059548570627e-06,1
25.36,-1.1632675140498293e-05,-8.371088157225638e-06,1
25.38,-1.0759214714490897e-05,-8.178681000197763e-06,1
25.400000000000002,-9.843255592558261e-06,-7.976502185237357e-06,1
25.42,-8.892300013375936e-06,-7.764786148194671e-06,1
25.44,-7.911122705212665e-06,-7.544048935846541e-06,1
25.46,-6.9007447703200584e-06,-7.315432879728621e-06,1
25.48,-5.863606355649338e-06,-7.0798180397466564e-06,1
25.5,-4.806836836445926e-06,-6.838408347681021e-06,1
25.52,-3.737382651992401e-06,-6.591844274732258e-06,1
25.54,-2.6603611050022055e-06,-6.340870423840542e-06,1
25.560000000000002,-1.580503329125172e-06,-6.086177509740565e-06,1
25.580000000000002,-5.050186207067508e-07,-5.829111182883001e-06,1
25.6,5.597395808715972e-07,-5.570248374136885e-06,1
25.62,1.6101427079056193e-06,-5.309582025794809e-06,1
25.64,2.643444299763846e-06,-5.046585765916531e-06,1
25.66,3.6535514261876502e-06,-4.782142377630871e-06,1
25.68,4.63382549824562e-06,-4.517687292727504e-06,1
25.7,5.579943720053145e-06,-4.254552596762837e-06,1
25.72,6.4905670754694005e-06,-3.992662401191629e-06,1
25.740000000000002,7.361763271630165e-06,-3.731729042586407e-06,1
25.76,8.186704081998434e-06,-3.4715369122062387e-06,1
25.78,8.95877282535452e-06,-3.212721237984866e-06,1
25.8,9.674423789269301e-06,-2.9555039174491913e-06,1
25.82,1.0335536311128735e-05,-2.7000931409968035e-06,1
25.84,1.0943361128881229e-05,-2.4464248541052724e-06,1
25.86,1.1494500737451788e-05,-2.1950558251888753e-06,1
25.88,1.1983801771218413e-05,-1.9459695578343665e-06,1
25.900000000000002,1.240815609168618e-05,-1.698700174638005e-06,1
25.92,1.2770384270006604e-05,-1.4522411100106164e-06,1
25.94,1.3072182369627247e-05,-1.2066640934349056e-06,1
25.96,1.331364258604901e-05,-9.622824493280078e-07,1
25.98,1.3495761170511231e-05,-7.192040095759717e-07,1
26.0,1.3622085193130156e-05,-4.764426118499085e-07,1
26.02,1.3692720964304394e-05,-2.3329761565424262e-07,1
26.04,1.3707336299485146e-05,1.1024725190507229e-08,1
26.060000000000002,1.3669237453157107e-05,2.572493060518475e-07,1
26.080000000000002,1.3586252582665561e-05,5.064882007631899e-07,1
26.1,1.3463841337517386e-05,7.587195336883012e-07,1
26.12,1.3303963943106814e-05,1.0137371127794246e-06,1
26.14,1.3108599929652955e-05,1.271818920179185e-06,1
26.16,1.2881514375037954e-05,1.5344521477291332e-06,1
26.18,1.2626898138495109e-05,1.8022597208034244e-06,1
26.2,1.2351540286292167e-05,2.075101059763991e-06,1
26.22,1.2065032735255466e-05,2.3526252239457587e-06,1
26.240000000000002,1.1775566839830262e-05,2.635793713317372e-06,1
26.26,1.148352771639162e-05,2.9254564066499604e-06,1
26.28,1.1187334864351078e-05,3.2220316930911326e-06,1
26.3,1.0890092073926953e-05,3.525113657063361e-06,1
26.32,1.060099502126307e-05,3.834816382847187e-06,1
26.34,1.0327349531486313e-05,4.150967217306132e-06,1
26.36,1.0072196262737593e-05,4.473456970072052e-06,1
26.38,9.83870099060307e-06,4.80169969146742e-06,1
26.400000000000002,9.632302369822858e-06,5.135597294933909e-06,1
26.42,9.456653242828998e-06,5.474779525169122e-06,1
26.44,9.311946331829234e-06,5.818998961284827e-06,1
26.46,9.198419418475842e-06,6.1675741476537955e-06,1
26.48,9.119949859290887e-06,6.520292877843705e-06,1
26.5,9.07811847656777e-06,6.876711932135198e-06,1
26.52,9.07179151836747e-06,7.23628013333226e-06,1
26.54,9.099379459649699e-06,7.597519485650911e-06,1
26.560000000000002,9.164926154090233e-06,7.959401102360994e-06,1
26.580000000000002,9.272693292183227e-06,8.321377308639285e-06,1
26.6,9.420873117362492e-06,8.683547324340467e-06,1
26.62,9.603976400530973e-06,9.044797617143886e-06,1
26.64,9.81949905417564e-06,9.403450910383357e-06,1
26.66,1.006754828444435e-05,9.757675604309125e-06,1
26.68,1.0347518764726096e-05,1.0106595069007871e-05,1
26.7,1.0656115361973174e-05,1.0448965966363402e-05,1
26.72,1.0990000774589255e-05,1.0783499061387866e-05,1
26.740000000000002,1.134666546349759e-05,1.1109035989313483e-05,1
26.76,1.1723644805787504e-05,1.1425668683299809e-05,1
26.78,1.2115519251036518e-05,1.1733058197010788e-05,1
26.8,1.2514926198918746e-05,1.2029862289938947e-05,1
26.82,1.2916737160395086e-05,1.2313607638963708e-05,1
26.84,1.3319372288683621e-05,1.258296300849075e-05,1
26.86,1.3720372632622098e-05,1.283768788297044e-05,1
26.88,1.4115224112786661e-05,1.3078150946953402e-05,1
26.900000000000002,1.4498861901510851e-05,1.3303370082954819e-05,1
26.92,1.4867885906100012e-05,1.3511996268084189e-05,1
26.94,1.5217739329451798e-05,1.3703147703940717e-05,1
26.96,1.5541998753962094e-05,1.3877546030406097e-05,1
26.98,1.583507055283631e-05,1.4035447690473743e-05,1
27.0,1.60950473569274e-05,1.417608007506797e-05,1
27.02,1.631916041374328e-05,1.4297833443551479e-05,1
27.04,1.6503767380921127e-05,1.4400644590359768e-05,1
27.060000000000002,1.6646872605170382e-05,1.4485384763514714e-05,1
27.080000000000002,1.6749271094069636e-05,1.4553084506982888e-05,1
27.1,1.6808917690857782e-05,1.4603725064666848e-05,1
27.12,1.682188150138794e-05,1.4637624920940591e-05,1
27.14,1.678530934857884e-05,1.4655158602915233e-05,1
27.16,1.6700381683419855e-05,1.4657086194456888e-05,1
27.18,1.6568953205300822e-05,1.4643885997842118e-05,1
27.2,1.6391701789050707e-05,1.461682462483025e-05,1
27.22,1.6169557639824772e-05,1.4577156900689797e-05,1
27.240000000000002,1.590479225805014e-05,1.4526409703413893e-05,1
27.26,1.559899174762025e-05,1.4465781984273655e-05,1
27.28,1.525392732012183e-05,1.4396653959952514e-05,1
27.3,1.4873019965316062e-05,1.4319412967704923e-05,1
27.32,1.446123007355164e-05,1.4234593207806857e-05,1
27.34,1.4021991204974771e-05,1.4143667924682586e-05,1
27.36,1.3558526191065198e-05,1.4049587680347447e-05,1
27.38,1.3076092614379427e-05,1.3954093196512538e-05,1
27.400000000000002,1.258220689550953e-05,1.3857694232167321e-05,1
27.42,1.208230811057038e-05,1.3760886357618492e-05,1
27.44,1.1579369083068743e-05,1.366589820390567e-05,1
27.46,1.1076082957520404e-05,1.357446553538152e-05,1
27.48,1.0579164672520174e-05,1.3487558263555736e-05,1
27.5,1.009836421749239e-05,1.34061081643018e-05,1
27.52,9.642077023325899e-06,1.3332351167345242e-05,1
27.54,9.213348094455693e-06,1.3267516508338699e-05,1
27.560000000000002,8.812201010078121e-06,1.321164935604365e-05,1
27.580000000000002,8.442781932176707e-06,1.3164844270360994e-05,1
27.6,8.11681123911696e-06,1.3129100286473623e-05,1
27.62,7.843736753129278e-06,1.3106002013687105e-05,1
27.64,7.627858926861873e-06,1.3095860418542227e-05,1
27.66,7.470966971011379e-06,1.3098300758544367e-05,1
27.68,7.3765832210550205e-06,1.3114461567509479e-05,1
27.7,7.348489335196931e-06,1.3145562948137132e-05,1
27.72,7.389345418597834e-06,1.3192151145320931e-05,1
27.740000000000002,7.501498026758409e-06,1.3253557435214355e-05,1
27.76,7.688476864866447e-06,1.3329472163436261e-05,1
27.78,7.951039829536552e-06,1.341939505505085e-05,1
27.8,8.285653301419887e-06,1.352308268070979e-05,1
27.82,8.69018056568403e-06,1.3640208820635208e-05,1
27.84,9.17180476939096e-06,1.3770973593353237e-05,1
27.86,9.737214537225789e-06,1.391472542954604e-05,1
27.88,1.0384013106373353e-05,1.40702714969113e-05,1
27.900000000000002,1.1100711837157514e-05,1.4236053902894032e-05,1
27.92,1.1878831627174894e-05,1.4411547663653292e-05,1
27.94,1.2720422348060503e-05,1.4595966409260566e-05,1
27.96,1.3628876319760713e-05,1.4788030760521254e-05,1
27.98,1.4600180187101645e-05,1.4985712583176154e-05,1
28.0,1.562552664469297e-05,1.518798890259104e-05,1
28.02,1.6697010179929043e-05,1.5394080774465704e-05,1
28.04,1.7811752168549778e-05,1.5602996893302463e-05,1
28.060000000000002,1.8966138968381566e-05,1.5812497113455452e-05,1
28.080000000000002,2.0153227012444875e-05,1.6020764430413537e-05,1
28.1,2.13638811061843e-05,1.6226447103595697e-05,1
28.12,2.2592539701749603e-05,1.6428654209873255e-05,1
28.14,2.3834956343467995e-05,1.662563619960856e-05,1
28.16,2.5084823510949742e-05,1.6815834955031327e-05,1
28.18,2.6331275913207977e-05,1.6997718991839332e-05,1
28.2,2.7563859121080754e-05,1.7170175224550683e-05,1
28.22,2.8776476656503917e-05,1.7331637905991424e-05,1
28.240000000000002,2.9965093811571665e-05,1.748104643274019e-05,1
28.26,3.112195109996822e-05,1.7617436560122048e-05,1
28.28,3.2237574461563425e-05,1.7740227699346075e-05,1
28.3,3.330600425823432e-05,1.7848216753154165e-05,1
28.32,3.4325119211258047e-05,1.7940385874682645e-05,1
28.34,3.528966405789892e-05,1.8015488345103386e-05,1
28.36,3.618949705749067e-05,1.8072780935507235e-05,1
28.38,3.701381201133081e-05,1.811143072378419e-05,1
28.400000000000002,3.776058736317068e-05,1.813109773882662e-05,1
28.42,3.8432768203654986e-05,1.813110913182904e-05,1
28.44,3.9027875746487336e-05,1.8111235750552004e-05,1
28.46,3.953685491579548e-05,1.8071389578197545e-05,1
28.48,3.9950174441209384e-05,1.8011998137085826e-05,1
28.5,4.026513391196703e-05,1.793270675706903e-05,1
28.52,4.048641751559007e-05,1.7833242542991296e-05,1
28.54,4.0616254550176e-05,1.771371283668837e-05,1
28.560000000000002,4.065180807671253e-05,1.757533638260232e-05,1
28.580000000000002,4.058889755722979e-05,1.7418721588746222e-05,1
28.6,4.0427645305414814e-05,1.724410822606024e-05,1
28.62,4.01710285590102e-05,1.7051620629995868e-05,1
28.64,3.982119987088956e-05,1.6842410533372646e-05,1
28.66,3.937846818948752e-05,1.66171862079372e-05,1
28.68,3.884560896080508e-05,1.6376272476911575e-05,1
28.7,3.822772418160577e-05,1.6119715580660664e-05,1
28.72,3.7528288861491744e-05,1.5848716834030243e-05,1
28.740000000000002,3.674632438165044e-05,1.5564452619206575e-05,1
28.76,3.58803546995991e-05,1.5267817680024304e-05,1
28.78,3.4934466542325505e-05,1.495897875573563e-05,1
28.8,3.3918625993970794e-05,1.4638932883448473e-05,1
28.82,3.283881698891158e-05,1.430905012671731e-05,1
28.84,3.16986354610922e-05,1.3970896036090188e-05,1
28.86,3.0502506549384693e-05,1.3624900932155726e-05,1
28.88,2.92568920728566e-05,1.3271303126514556e-05,1
28.900000000000002,2.7965741932037204e-05,1.2910180095745537e-05,1
28.92,2.663199674769239e-05,1.2542552008211445e-05,1
28.94,2.526160125941571e-05,1.2169388695291213e-05,1
28.96,2.3863500085368144e-05,1.179175747201094e-05,1
28.98,2.2443395499259422e-05,1.1410188514278326e-05,1
29.0,2.100322862525483e-05,1.1025517818419291e-05,1
29.02,1.9543999587612988e-05,1.063812073982374e-05,1
29.04,1.8072053850872247e-05,1.0248546821951407e-05,1
29.060000000000002,1.6596455744093575e-05,9.857312588443052e-06,1
29.080000000000002,1.5120752845619406e-05,9.465693610421538e-06,1
29.1,1.364483486396841e-05,9.074189858694492e-06,1
29.12,1.2171042758840687e-05,8.682475962224158e-06,1
29.14,1.0705869582584034e-05,8.289647220425083e-06,1
29.16,9.255753643702187e-06,7.896238437528384e-06,1
29.18,7.821455169833851e-06,7.503290278659273e-06,1
29.2,6.402392855271087e-06,7.111548717505376e-06,1
29.22,5.000946913037141e-06,6.720563570870354e-06,1
29.240000000000002,3.6218049831222342e-06,6.330397209717176e-06,1
29.26,2.2653141608373444e-06,5.941340063046005e-06,1
29.28,9.298454987921254e-07,5.55380538766467e-06,1
29.3,-3.8111387456639164e-07,5.167497416820858e-06,1
29.32,-1.6611929473736637e-06,4.78284514166132e-06,1
29.34,-2.9116070197167385e-06,4.400452798765347e-06,1
29.36,-4.137679527577839e-06,4.0209546837576635e-06,1
29.38,-5.340852683624844e-06,3.64422340266809e-06,1
29.400000000000002,-6.516229091677186e-06,3.2706600919301244e-06,1
29.42,-7.660352812741212e-06,2.9005705932650914e-06,1
29.44,-8.77425964659307e-06,2.5341614392708974e-06,1
29.46,-9.859272597973667e-06,2.1710236183707984e-06,1
29.48,-1.0913930013975403e-05,1.8116486999359148e-06,1
29.5,-1.1938716117434816e-05,1.4566560637553136e-06,1
29.52,-1.2937168630823892e-05,1.1064385761681569e-06,1
29.54,-1.3911550928704102e-05,7.606288323801494e-07,1
29.560000000000002,-1.4859545474748247e-05,4.2004789776707457e-07,1
29.580000000000002,-1.5779990881231253e-05,8.608497982271092e-08,1
29.6,-1.6676933155831094e-05,-2.404723374724917e-07,1
29.62,-1.7555137499452407e-05,-5.608347956127516e-07,1
29.64,-1.8412705343233947e-05,-8.755400874202203e-07,1
29.66,-1.924471036427508e-05,-1.1833555611213519e-06,1
29.68,-2.0049256106547818e-05,-1.4818613298189686e-06,1
29.7,-2.083029291077669e-05,-1.7705492355685398e-06,1
29.72,-2.1592593436586688e-05,-2.0500036454564367e-06,1
29.740000000000002,-2.2337769650882102e-05,-2.320366536580229e-06,1
29.76,-2.3064802483105406e-05,-2.580108874385469e-06,1
29.78,-2.3771514134012273e-05,-2.82836845225779e-06,1
29.8,-2.4454755792727743e-05,-3.065365619470958e-06,1
29.82,-2.5113610778000247e-05,-3.2918362183953326e-06,1
29.84,-2.574861135597125e-05,-3.5068685951767096e-06,1
29.86,-2.635906386982934e-05,-3.7091086816166495e-06,1
29.88,-2.694189614722545e-05,-3.897896638460345e-06,1
29.900000000000002,-2.7495397802012536e-05,-4.074324397340006e-06,1
29.92,-2.802022027726374e-05,-4.238762829063413e-06,1
29.94,-2.8518141726674132e-05,-4.390157860002939e-06,1
29.96,-2.8988163564884558e-05,-4.5266655302254085e-06,1
29.98,-2.9429387823025256e-05,-4.648553519053477e-06,1
30.0,-2.984050988139405e-05,-4.757554641929635e-06,1
30.02,-3.0216762125685704e-05,-4.855101965689037e-06,1
30.04,-3.055364386824512e-05,-4.940572043525179e-06,1
30.060000000000002,-3.0851814458144624e-05,-5.01347228554123e-06,1
30.080000000000002,-3.11125873679684e-05,-5.0741304378227955e-06,1
30.1,-3.133423218509852e-05,-5.123601278822476e-06,1
30.12,-3.151276013263098e-05,-5.162030032625271e-06,1
30.14,-3.164990109478275e-05,-5.1898023831971144e-06,1
30.16,-3.17489950075196e-05,-5.207597686146363e-06,1
30.18,-3.1808363375578994e-05,-5.216655596866534e-06,1
30.2,-3.182151864823109e-05,-5.217656226524705e-06,1
30.22,-3.178766523122843e-05,-5.211695679519567e-06,1
30.240000000000002,-3.1711102556503425e-05,-5.199790672487009e-06,1
30.26,-3.159414648321601e-05,-5.182987760918971e-06,1
30.28,-3.143473665637686e-05,-5.161510883281414e-06,1
30.3,-3.123228917984133e-05,-5.136080255902848e-06,1
30.32,-3.0988846068000005e-05,-5.107843221314732e-06,1
30.34,-3.07050908117416e-05,-5.078838431970886e-06,1
30.36,-3.0379770974603002e-05,-5.0506742789158635e-06,1
30.38,-3.0014457685884252e-05,-5.024766506712922e-06,1
30.400000000000002,-2.961295420887896e-05,-5.001588800172931e-06,1
30.42,-2.917829509298085e-05,-4.981778170749398e-06,1
30.44,-2.8711119514825255e-05,-4.966087724657233e-06,1
30.46,-2.8213927601083143e-05,-4.9561183773043406e-06,1
30.48,-2.768994370994098e-05,-4.953162051039266e-06,1
30.5,-2.714176664701561e-05,-4.958735711118159e-06,1
30.52,-2.6570745938978715e-05,-4.974032077079872e-06,1
30.54,-2.5979655365622566e-05,-5.000236953423687e-06,1
30.560000000000002,-2.5372996874397653e-05,-5.037457512292817e-06,1
30.580000000000002,-2.4756731632672948e-05,-5.0858790687776505e-06,1
30.6,-2.4136134137505035e-05,-5.1459245974471626e-06,1
30.62,-2.351387937895202e-05,-5.2186224795498195e-06,1
30.64,-2.288958517381371e-05,-5.304143224648356e-06,1
30.66,-2.226388534224237e-05,-5.402665593718379e-06,1
30.68,-2.1640203614026724e-05,-5.5146221825611186e-06,1
30.7,-2.1024578518243948e-05,-5.641019695671602e-06,1
30.72,-2.0423422238267077e-05,-5.7814809169630725e-06,1
30.740000000000002,-1.9842875489228142e-05,-5.934806276904296e-06,1
30.76,-1.928549973621936e-05,-6.099793507422315e-06,1
30.78,-1.8749152220189754e-05,-6.27673132409133e-06,1
30.8,-1.8231725756743733e-05,-6.465783091470345e-06,1
30.82,-1.7737276985678148e-05,-6.666411430648613e-06,1
30.84,-1.7272465131255157e-05,-6.876811816839274e-06,1
30.86,-1.6840945882177367e-05,-7.095538822180372e-06,1
30.88,-1.6440877529804988e-05,-7.321543612471482e-06,1
30.900000000000002,-1.6072207524750983e-05,-7.554631774355967e-06,1
30.92,-1.5741134553270873e-05,-7.79388042921491e-06,1
30.94,-1.5455051793726345e-05,-8.037391993219676e-06,1
30.96,-1.521263603119609e-05,-8.2821390697171e-06,1
30.98,-1.500676687122586e-05,-8.526363575021376e-06,1
31.0,-1.4835891996100748e-05,-8.769477923367623e-06,1
31.02,-1.470517503076524e-05,-9.01105272094128e-06,1
31.04,-1.461609791416938e-05,-9.248687776903067e-06,1
31.060000000000002,-1.4565488507301072e-05,-9.479714713468045e-06,1
31.080000000000002,-1.4550739777532311e-05,-9.702320774123605e-06,1
31.1,-1.4574613528544683e-05,-9.91580198299292e-06,1
31.12,-1.463927775804116e-05,-1.0118385322993192e-05,1
31.14,-1.4742504535997788e-05,-1.0308037741768981e-05,1
31.16,-1.4880357226359226e-05,-1.0483044739585615e-05,1
31.18,-1.5051144905553221e-05,-1.0642421758367672e-05,1
31.2,-1.5253342832245912e-05,-1.0784293360393815e-05,1
31.220000000000002,-1.5484112416387142e-05,-1.0907180924742486e-05,1
31.240000000000002,-1.573982295029778e-05,-1.1010436518204829e-05,1
31.26,-1.601989439600381e-05,-1.1093942618447568e-05,1
31.28,-1.6324356290053807e-05,-1.1155885294962268e-05,1
31.3,-1.66500918896132e-05,-1.1194364127703397e-05,1
31.32,-1.6991761690582332e-05,-1.120904626625796e-05,1
31.34,-1.734590713582525e-05,-1.1201467065893841e-05,1
31.36,-1.7712304581660175e-05,-1.117184618586557e-05,1
31.38,-1.809194050228522e-05,-1.1119258715315664e-05,1
31.400000000000002,-1.848118556644518e-05,-1.1042956502634215e-05,1
31.42,-1.887400972102876e-05,-1.0943672250390674e-05,1
31.44,-1.9266555112197184e-05,-1.082152483930803e-05,1
31.46,-1.9658594123783083e-05,-1.0676326277888136e-05,1
31.48,-2.004866743127785e-05,-1.0508587214974987e-05,1
31.5,-2.043294056382947e-05,-1.0320772914893539e-05,1
31.52,-2.0807921287963974e-05,-1.0114563874998176e-05,1
31.54,-2.1175261468045067e-05,-9.890315500433533e-06,1
31.560000000000002,-2.1535855046439237e-05,-9.6480522983389e-06,1
31.580000000000002,-2.1885505386349392e-05,-9.389857712737597e-06,1
31.6,-2.2218851184080376e-05,-9.118391822653316e-06,1
31.62,-2.2535461282979198e-05,-8.835719292430728e-06,1
31.64,-2.283728723555923e-05,-8.542712921586868e-06,1
31.66,-2.3123781541182095e-05,-8.241037339174881e-06,1
31.68,-2.3389326965414425e-05,-7.93284680299819e-06,1
31.7,-2.3630472498074452e-05,-7.620611745961217e-06,1
31.720000000000002,-2.3846550235061363e-05,-7.306033891176582e-06,1
31.740000000000002,-2.403729322463173e-05,-6.991289578839498e-06,1
31.76,-2.4202259635303233e-05,-6.6787253208568895e-06,1
31.78,-2.434228498332895e-05,-6.3709116212495325e-06,1
31.8,-2.445788270851161e-05,-6.069363138570622e-06,1
31.82,-2.454949844642999e-05,-5.77555959291592e-06,1
31.84,-2.461782219901716e-05,-5.491244187532611e-06,1
31.86,-2.466248469779925e-05,-5.219143714370292e-06,1
31.88,-2.4680244047832155e-05,-4.961395694809685e-06,1
31.900000000000002,-2.4668211707904366e-05,-4.719913061811798e-06,1
31.92,-2.4625751023150176e-05,-4.496223276027157e-06,1
31.94,-2.455641599661043e-05,-4.2920673430000845e-06,1
31.96,-2.446197947693666e-05,-4.108227705927321e-06,1
31.98,-2.4341289157588207e-05,-3.945503663562752e-06,1
32.0,-2.4192661603647408e-05,-3.8050717272089315e-06,1
32.02,-2.4016040915779806e-05,-3.6889383225482593e-06,1
32.04,-2.3811691554556848e-05,-3.5979123756372623e-06,1
32.06,-2.3581301835624003e-05,-3.5319710008004072e-06,1
32.08,-2.3327065587598868e-05,-3.4908273889050695e-06,1
32.1,-2.3048430632537188e-05,-3.475161332457386e-06,1
32.12,-2.2740958950729417e-05,-3.485362126136739e-06,1
32.14,-2.2403410754814848e-05,-3.5218993124174383e-06,1
32.160000000000004,-2.2039022402537464e-05,-3.584815710658748e-06,1
32.18,-2.1650894360324346e-05,-3.673763488385909e-06,1
32.2,-2.1235706084749082e-05,-3.786735599813442e-06,1
32.22,-2.0788638808723358e-05,-3.921873505808317e-06,1
32.24,-2.0309080168355913e-05,-4.0783638741524285e-06,1
32.26,-1.9801250136229687e-05,-4.256454531689821e-06,1
32.28,-1.9268917668029035e-05,-4.455004102614821e-06,1
32.3,-1.8712254640486322e-05,-4.672096815508423e-06,1
32.32,-1.812813155241253e-05,-4.905957313684015e-06,1
32.34,-1.7514909284768054e-05,-5.1558011532037835e-06,1
32.36,-1.687482711213853e-05,-5.419721805438759e-06,1
32.38,-1.6211749249427588e-05,-5.694975815956086e-06,1
32.4,-1.5526976923674626e-05,-5.97890181926247e-06,1
32.42,-1.4822552525973153e-05,-6.270473467757402e-06,1
32.44,-1.4102093485292986e-05,-6.56840860968134e-06,1
32.46,-1.336421156972827e-05,-6.870447719836802e-06,1
32.480000000000004,-1.2601883611597967e-05,-7.173462845935662e-06,1
32.5,-1.1811890870562598e-05,-7.4755854546537985e-06,1
32.52,-1.0998164591728309e-05,-7.775237359813952e-06,1
32.54,-1.0170286055079495e-05,-8.070553699742495e-06,1
32.56,-9.330764512843413e-06,-8.358902555016026e-06,1
32.58,-8.476254569029835e-06,-8.638837300138733e-06,1
32.6,-7.606879602762695e-06,-8.909222295601535e-06,1
32.62,-6.7307802874659505e-06,-9.16824396383004e-06,1
32.64,-5.853432754750049e-06,-9.412824920070516e-06,1
32.660000000000004,-4.972280774318407e-06,-9.64136878911534e-06,1
32.68,-4.0851374991763275e-06,-9.853662517605249e-06,1
32.7,-3.196573630415236e-06,-1.004947130994905e-05,1
32.72,-2.3135737802432614e-06,-1.022647506444082e-05,1
32.74,-1.4394455181306255e-06,-1.0382666482168689e-05,1
32.76,-5.739241955970696e-07,-1.0517479649389357e-05,1
32.78,2.817746105900512e-07,-1.0631285655707635e-05,1
32.8,1.124538524876189e-06,-1.072301000320046e-05,1
32.82,1.950589902929116e-06,-1.0791723122739285e-05,1
32.84,2.758445599189697e-06,-1.0837778597391751e-05,1
32.86,3.547454427314052e-06,-1.0862632989242079e-05,1
32.88,4.3143976755693974e-06,-1.0865979356395999e-05,1
32.9,5.053061601007311e-06,-1.0846778614651045e-05,1
32.92,5.757949161177707e-06,-1.0805130107335078e-05,1
32.94,6.4278512626805405e-06,-1.0743405264547417e-05,1
32.96,7.06464746965738e-06,-1.0663227064145783e-05,1
32.980000000000004,7.666052816622523e-06,-1.0564979800097382e-05,1
33.0,8.226886079090115e-06,-1.0448742911670745e-05,1
33.02,8.744307680697726e-06,-1.0316371355344103e-05,1
33.04,9.221541865294681e-06,-1.016979451001855e-05,1
33.06,9.65786038428214e-06,-1.001022312215869e-05,1
33.08,1.0047671094922011e-05,-9.838273303783274e-06,1
33.1,1.0386627241776048e-05,-9.655969634281312e-06,1
33.12,1.0675776551452367e-05,-9.465619736797464e-06,1
33.14,1.0919765060703657e-05,-9.269105422240621e-06,1
33.160000000000004,1.1120168828013129e-05,-9.0672853190141e-06,1
33.18,1.1273962889827586e-05,-8.861974356897383e-06,1
33.2,1.1381128016476758e-05,-8.655564290056914e-06,1
33.22,1.1444027790656018e-05,-8.4505283656101e-06,1
33.24,1.1463562035234056e-05,-8.248086912520308e-06,1
